Price,January,February,March,April,May,June,July,August,September,October,November,December,accommodates,bathrooms,bedrooms,beds,cleaning_fee,guests_included,extra_people,minimum_nights,Apartment,Bed_Breakfast,Boat,Bungalow,Cabin,Camper_RV,Chalet,Condominium,House,Loft,Other,Townhouse,Yurt,98101,98102,98103,98104,98105,98106,98107,98108,98109,98112,98115,98116,98117,98118,98119,98121,98122,98125,98126,98133,98134,98136,98144,98146,98177,98178,98199,Entire_Home_apt,Private_room,Shared_room
211.0,0,0,0,0,0,0,0,0,0,1,0,0,4,1.0,1.0,2.0,96.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
211.0,0,0,0,0,0,0,0,0,1,0,0,0,4,1.0,1.0,2.0,96.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.0,0,0,0,1,0,0,0,0,0,0,0,0,4,1.0,1.0,1.0,75.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.0,0,0,0,0,0,0,0,1,0,0,0,0,4,1.0,1.0,1.0,75.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.0,1.0,1.0,75.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.0,0,1,0,0,0,0,0,0,0,0,0,0,4,1.0,1.0,1.0,75.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.0,1,0,0,0,0,0,0,0,0,0,0,0,4,1.0,1.0,1.0,75.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.0,0,0,0,0,0,0,1,0,0,0,0,0,4,1.0,1.0,1.0,75.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1.0,1.0,1.0,75.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.0,0,0,1,0,0,0,0,0,0,0,0,0,4,1.0,1.0,1.0,75.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1.0,1.0,1.0,75.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.0,1.0,1.0,75.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.0,0,0,0,0,0,0,0,0,0,1,0,0,4,1.0,1.0,1.0,75.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.0,0,0,0,0,0,0,0,0,1,0,0,0,4,1.0,1.0,1.0,75.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
296.0,0,0,0,1,0,0,0,0,0,0,0,0,6,1.0,2.0,3.0,107.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
395.0,0,0,0,0,0,0,0,1,0,0,0,0,6,1.0,2.0,3.0,107.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
395.0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.0,2.0,3.0,107.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
193.0,0,1,0,0,0,0,0,0,0,0,0,0,6,1.0,2.0,3.0,107.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203.0,1,0,0,0,0,0,0,0,0,0,0,0,6,1.0,2.0,3.0,107.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
395.0,0,0,0,0,0,0,1,0,0,0,0,0,6,1.0,2.0,3.0,107.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
418.0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,2.0,3.0,107.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227.0,0,0,1,0,0,0,0,0,0,0,0,0,6,1.0,2.0,3.0,107.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
275.0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.0,2.0,3.0,107.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
395.0,0,0,0,0,0,0,0,0,0,0,1,0,6,1.0,2.0,3.0,107.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
395.0,0,0,0,0,0,0,0,0,0,1,0,0,6,1.0,2.0,3.0,107.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
395.0,0,0,0,0,0,0,0,0,1,0,0,0,6,1.0,2.0,3.0,107.0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76.0,0,0,0,1,0,0,0,0,0,0,0,0,4,1.0,1.0,2.0,15.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,0,0,0,0,0,0,1,0,0,0,0,4,1.0,1.0,2.0,15.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77.0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.0,1.0,2.0,15.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76.0,0,1,0,0,0,0,0,0,0,0,0,0,4,1.0,1.0,2.0,15.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76.0,1,0,0,0,0,0,0,0,0,0,0,0,4,1.0,1.0,2.0,15.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82.0,0,0,0,0,0,0,1,0,0,0,0,0,4,1.0,1.0,2.0,15.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1.0,1.0,2.0,15.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76.0,0,0,1,0,0,0,0,0,0,0,0,0,4,1.0,1.0,2.0,15.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1.0,1.0,2.0,15.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76.0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.0,1.0,2.0,15.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76.0,0,0,0,0,0,0,0,0,0,1,0,0,4,1.0,1.0,2.0,15.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78.0,0,0,0,0,0,0,0,0,1,0,0,0,4,1.0,1.0,2.0,15.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.0,1.0,2.0,60.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0,1.0,2.0,60.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,2.0,60.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,2.0,60.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,2.0,60.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0,0,0,0,0,0,1,0,0,0,0,0,2,1.0,1.0,2.0,60.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.0,1.0,2.0,60.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,2.0,60.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1.0,1.0,2.0,60.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,1.0,2.0,60.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0,0,0,0,0,0,0,0,0,1,0,0,2,1.0,1.0,2.0,60.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,1.0,2.0,60.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62.0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.0,1.0,2.0,15.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62.0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.0,1.0,2.0,15.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62.0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0,1.0,2.0,15.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60.0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.0,1.0,2.0,15.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51.0,1,0,0,0,0,0,0,0,0,0,0,0,2,2.0,1.0,2.0,15.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62.0,0,0,0,0,0,0,1,0,0,0,0,0,2,2.0,1.0,2.0,15.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62.0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.0,1.0,2.0,15.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61.0,0,0,1,0,0,0,0,0,0,0,0,0,2,2.0,1.0,2.0,15.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62.0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.0,1.0,2.0,15.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62.0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.0,1.0,2.0,15.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62.0,0,0,0,0,0,0,0,0,0,1,0,0,2,2.0,1.0,2.0,15.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62.0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.0,1.0,2.0,15.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68.0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,15.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0,1.0,1.0,15.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,1.0,15.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68.0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,15.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66.0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,15.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68.0,0,0,0,0,0,0,1,0,0,0,0,0,2,1.0,1.0,1.0,15.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68.0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.0,1.0,1.0,15.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68.0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,15.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1.0,1.0,1.0,15.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68.0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,1.0,1.0,15.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,2,1.0,1.0,1.0,15.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68.0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,1.0,1.0,15.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,35.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,1.0,35.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,1.0,35.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,35.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,35.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1.0,35.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,1.0,35.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,35.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,35.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,35.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,1.0,1.0,35.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,1.0,1.0,35.0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
220.0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,40.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0,1.0,1.0,40.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,1.0,40.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220.0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,40.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220.0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,40.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220.0,0,0,0,0,0,0,1,0,0,0,0,0,2,1.0,1.0,1.0,40.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220.0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.0,1.0,1.0,40.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220.0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,40.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1.0,1.0,1.0,40.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220.0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,1.0,1.0,40.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220.0,0,0,0,0,0,0,0,0,0,1,0,0,2,1.0,1.0,1.0,40.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220.0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,1.0,1.0,40.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125.0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,75.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
