id,host_is_superhost,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,host_experience
5487522,0,98109,Apartment,Entire home/apt,4,2.0,2.0,2.0,200.0,95.0,0.0,2,1,2,1125,7,2.0
4016650,1,98109,House,Private room,2,1.5,1.0,1.0,90.0,125.0,30.0,1,0,2,7,36,6.0
10229434,0,98109,Apartment,Entire home/apt,4,1.0,1.0,1.0,100.0,0.0,0.0,1,0,1,1125,0,2.0
3479241,0,98109,Apartment,Private room,2,1.0,1.0,1.0,125.0,0.0,30.0,1,1,2,1125,16,2.0
5848400,0,98109,House,Entire home/apt,8,1.5,3.0,5.0,250.0,0.0,264.0,1,0,3,1125,4,5.0
6077760,1,98109,House,Private room,2,1.5,1.0,1.0,130.0,100.0,50.0,1,0,2,1125,23,2.0
4642956,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,209.0,200.0,90.0,2,1,3,1125,1,2.0
1167507,1,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,110.0,150.0,50.0,2,1,2,1125,61,3.0
6044106,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,90.0,350.0,60.0,0,0,2,1125,50,1.0
1799255,0,98109,House,Private room,2,1.0,1.0,1.0,90.0,0.0,0.0,1,0,2,1125,55,3.0
8941768,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,130.0,0.0,0.0,2,0,1,1125,1,4.0
6569950,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,175.0,0.0,0.0,1,0,2,3,1,1.0
7733192,1,98109,House,Entire home/apt,8,3.5,3.0,3.0,749.0,1000.0,199.0,4,1,1,365,12,2.0
9215782,0,98109,Condominium,Entire home/apt,4,2.0,2.0,2.0,115.0,0.0,35.0,1,0,1,5,2,2.0
5175631,1,98109,Apartment,Entire home/apt,4,1.5,2.0,2.0,165.0,200.0,55.0,2,1,2,30,26,2.0
6315614,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,109.0,0.0,0.0,1,0,1,1125,0,1.0
9134193,0,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,80.0,0.0,0.0,1,0,1,1125,1,1.0
2481189,1,98109,House,Entire home/apt,6,2.0,3.0,4.0,285.0,300.0,150.0,1,0,2,365,53,2.0
8535897,0,98109,House,Private room,2,1.0,1.0,1.0,80.0,0.0,10.0,2,1,1,1125,13,2.0
9476826,0,98109,Condominium,Private room,1,1.0,1.0,1.0,75.0,0.0,0.0,1,0,1,1125,0,4.0
3144311,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,68.0,100.0,100.0,2,1,20,44,4,4.0
9370007,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,85.0,150.0,60.0,2,1,2,1125,0,2.0
6781308,1,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,125.0,300.0,55.0,1,0,2,1125,32,1.0
160222,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,800.0,100.0,2,1,2,1125,53,5.0
4250367,0,98109,House,Entire home/apt,7,4.0,3.0,3.0,600.0,1500.0,175.0,1,0,3,1125,8,5.0
8755479,0,98109,Apartment,Entire home/apt,4,2.0,2.0,2.0,235.0,0.0,45.0,2,1,1,1125,2,3.0
8829156,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,75.0,0.0,20.0,3,1,1,1125,7,1.0
5126077,0,98109,Apartment,Private room,2,1.0,1.0,1.0,95.0,0.0,25.0,1,0,1,1125,1,3.0
6108796,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,103.0,350.0,60.0,4,1,2,1125,49,1.0
2692126,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,350.0,60.0,2,1,3,1125,59,6.0
6882211,0,98109,House,Entire home/apt,2,1.0,1.0,1.0,95.0,200.0,50.0,1,0,1,1125,0,3.0
9573675,0,98109,Apartment,Entire home/apt,5,2.5,2.0,2.0,143.0,0.0,100.0,0,0,1,1125,0,1.0
3544953,1,98109,Apartment,Private room,2,1.0,1.0,1.0,99.0,0.0,20.0,2,0,2,7,18,2.0
2020505,1,98109,House,Entire home/apt,2,1.0,1.0,1.0,142.0,0.0,40.0,1,0,3,10,63,3.0
5580457,0,98109,Apartment,Entire home/apt,2,1.0,1.0,2.0,150.0,0.0,25.0,2,1,2,15,16,2.0
1495271,0,98109,House,Entire home/apt,6,2.0,3.0,3.0,295.0,1000.0,110.0,1,0,1,1125,4,5.0
8455865,0,98109,House,Entire home/apt,6,3.5,4.0,4.0,335.0,500.0,125.0,1,0,2,16,3,1.0
9679300,0,98109,Apartment,Private room,2,1.0,1.0,1.0,60.0,0.0,0.0,1,0,1,1125,0,1.0
6065566,0,98109,House,Entire home/apt,6,1.5,3.0,3.0,250.0,500.0,75.0,4,0,4,14,2,1.0
4645208,1,98109,House,Entire home/apt,8,3.0,4.0,5.0,499.0,499.0,200.0,8,1,2,1125,14,2.0
6115807,0,98109,House,Entire home/apt,8,2.0,3.0,4.0,350.0,300.0,155.0,7,1,2,180,9,2.0
7091397,0,98109,Bungalow,Entire home/apt,3,1.0,1.0,2.0,156.0,300.0,25.0,2,0,3,1125,11,3.0
6134153,0,98109,Apartment,Entire home/apt,4,1.0,2.0,3.0,200.0,100.0,111.0,4,1,2,180,11,2.0
7763878,0,98119,Apartment,Entire home/apt,4,2.0,2.0,2.0,180.0,100.0,30.0,3,0,2,9,1,2.0
8088447,0,98109,Apartment,Entire home/apt,3,1.0,1.0,1.0,103.0,0.0,0.0,1,0,1,1125,1,3.0
3418349,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,99.0,100.0,0.0,1,0,1,90,115,2.0
9199982,0,98109,Apartment,Entire home/apt,3,1.0,1.0,1.0,94.0,100.0,40.0,1,0,2,1125,6,1.0
6400000,0,98109,Apartment,Entire home/apt,4,1.0,1.0,1.0,160.0,100.0,72.0,0,0,1,180,10,2.0
6776229,1,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,129.0,300.0,60.0,1,0,2,1125,21,1.0
7627794,0,98109,Loft,Entire home/apt,4,1.0,1.0,2.0,219.0,0.0,90.0,2,1,2,1125,5,1.0
8374102,0,98109,Apartment,Entire home/apt,4,1.0,1.0,1.0,91.0,150.0,60.0,2,1,2,1125,5,2.0
6316934,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,75.0,350.0,60.0,4,1,2,1125,53,1.0
1820794,1,98109,Apartment,Entire home/apt,2,1.0,0.0,1.0,99.0,0.0,0.0,2,1,2,1125,106,3.0
314180,1,98103,House,Entire home/apt,5,1.5,3.0,3.0,300.0,500.0,95.0,5,1,5,14,24,5.0
8670079,0,98105,House,Entire home/apt,5,2.0,3.0,3.0,150.0,0.0,100.0,1,0,1,1125,0,1.0
4868135,0,98103,Apartment,Entire home/apt,6,1.0,2.0,3.0,149.0,300.0,105.0,1,0,2,1125,11,5.0
5336585,0,98103,Loft,Entire home/apt,2,1.0,0.0,1.0,75.0,0.0,0.0,1,0,1,1125,1,1.0
1427103,0,98103,Apartment,Entire home/apt,3,1.0,1.0,2.0,95.0,150.0,40.0,3,1,1,32,79,3.0
3518808,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,0.0,0.0,1,0,2,1125,52,2.0
8995844,0,98103,House,Entire home/apt,6,2.0,3.0,2.0,250.0,0.0,0.0,1,0,4,1125,1,5.0
356566,1,98103,House,Private room,2,2.0,1.0,1.0,105.0,500.0,50.0,1,1,5,60,13,5.0
6466388,0,98105,House,Private room,2,1.0,1.0,1.0,74.0,100.0,15.0,1,1,1,1125,20,2.0
4531944,1,98103,House,Entire home/apt,2,1.0,1.0,1.0,140.0,250.0,65.0,1,0,1,1125,30,3.0
6686072,1,98105,Apartment,Entire home/apt,4,1.0,1.0,1.0,130.0,350.0,50.0,2,1,3,1125,14,1.0
4384343,0,98105,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,100.0,40.0,1,0,2,20,27,4.0
7900056,0,98103,House,Entire home/apt,8,2.0,4.0,4.0,199.0,350.0,160.0,4,1,2,30,5,3.0
6378563,0,98103,House,Entire home/apt,6,1.5,2.0,3.0,209.0,300.0,95.0,1,0,3,120,5,2.0
5630783,1,98103,House,Entire home/apt,4,1.0,0.0,2.0,100.0,100.0,50.0,2,1,2,28,28,1.0
340706,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,110.0,100.0,30.0,2,1,2,90,97,5.0
6202214,0,98103,Apartment,Entire home/apt,2,1.0,1.0,2.0,104.0,250.0,50.0,2,1,2,30,15,3.0
1030411,0,98103,House,Entire home/apt,4,2.0,2.0,2.0,200.0,0.0,100.0,1,0,3,14,3,5.0
7922373,0,98103,House,Entire home/apt,4,1.0,0.0,2.0,99.0,0.0,35.0,2,1,2,30,1,2.0
6156470,1,98103,House,Private room,2,1.0,1.0,1.0,90.0,0.0,13.0,1,0,1,14,43,2.0
2994309,1,98105,Apartment,Entire home/apt,6,1.0,2.0,3.0,135.0,200.0,30.0,2,1,3,1125,71,3.0
1594328,0,98103,House,Entire home/apt,6,1.0,2.0,3.0,122.0,100.0,50.0,4,1,2,1125,9,4.0
8072920,0,98103,Apartment,Entire home/apt,2,1.0,0.0,1.0,80.0,0.0,40.0,1,0,5,10,3,2.0
6915487,0,98103,House,Entire home/apt,4,1.0,2.0,2.0,158.0,150.0,65.0,2,1,2,30,1,3.0
6202603,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,90.0,0.0,10.0,2,1,1,1125,11,2.0
5286781,0,98103,Apartment,Entire home/apt,3,1.0,1.0,2.0,100.0,0.0,0.0,1,0,1,8,1,3.0
2818420,0,98103,House,Entire home/apt,4,1.0,1.0,2.0,89.0,300.0,90.0,2,1,2,1125,4,2.0
3739681,0,98103,House,Entire home/apt,4,1.0,2.0,2.0,125.0,100.0,50.0,4,0,3,1125,12,5.0
7922063,0,98103,Apartment,Shared room,2,1.0,1.0,1.0,42.0,0.0,0.0,1,1,1,1125,1,1.0
611509,1,98103,House,Private room,2,1.0,1.0,1.0,65.0,200.0,40.0,1,1,2,90,61,4.0
1802663,0,98103,House,Entire home/apt,4,1.0,1.0,2.0,100.0,95.0,40.0,2,1,2,35,49,3.0
9797545,0,98105,House,Private room,1,1.0,1.0,1.0,40.0,0.0,15.0,1,0,7,90,0,3.0
9241055,0,98103,House,Entire home/apt,6,1.0,3.0,3.0,185.0,200.0,0.0,4,1,4,1125,0,5.0
9294832,0,98103,Apartment,Private room,2,1.0,1.0,2.0,40.0,0.0,35.0,1,0,2,1125,4,2.0
8643209,0,98105,Apartment,Private room,2,1.5,1.0,1.0,70.0,0.0,20.0,1,1,1,1125,4,1.0
7258811,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,0,5.0
10265391,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,70.0,0.0,0.0,1,0,1,1125,0,3.0
132120,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,110.0,0.0,40.0,1,0,2,30,35,5.0
6343866,1,98103,Apartment,Entire home/apt,4,1.0,2.0,3.0,99.0,400.0,100.0,1,0,2,1125,10,1.0
3066740,0,98103,Boat,Entire home/apt,6,3.0,3.0,3.0,680.0,1000.0,275.0,6,0,1,1125,6,2.0
4130112,0,98105,House,Entire home/apt,6,1.5,3.0,4.0,195.0,0.0,75.0,5,1,5,90,2,5.0
4026757,1,98103,House,Private room,2,2.0,1.0,1.0,55.0,0.0,25.0,1,1,1,365,86,3.0
9545281,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,90.0,0.0,0.0,1,0,1,1125,0,1.0
3294804,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,119.0,0.0,50.0,2,1,2,90,17,4.0
4122325,1,98115,House,Entire home/apt,5,2.0,3.0,3.0,175.0,100.0,0.0,5,0,2,14,26,2.0
8308353,1,98103,House,Private room,2,1.0,1.0,1.0,65.0,0.0,0.0,1,1,1,1125,7,3.0
7226013,0,98103,Apartment,Private room,2,1.0,1.0,1.0,75.0,0.0,0.0,1,0,1,1125,11,1.0
5761290,0,98103,House,Entire home/apt,4,1.0,2.0,2.0,126.0,350.0,65.0,2,1,2,30,12,3.0
182716,0,98103,House,Private room,2,1.0,1.0,1.0,70.0,300.0,0.0,1,1,2,30,63,6.0
3050140,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,90.0,100.0,50.0,2,1,2,365,54,2.0
3254956,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,129.0,0.0,60.0,1,1,1,1125,28,3.0
1264287,0,98105,House,Entire home/apt,12,2.0,5.0,6.0,225.0,700.0,0.0,4,1,3,1125,29,3.0
3404557,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,6,5.0
3939683,0,98103,House,Shared room,1,1.0,1.0,1.0,50.0,350.0,28.0,2,1,5,1125,1,5.0
3424242,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,7,5.0
7985714,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,5,1125,1,5.0
4279876,1,98103,Apartment,Entire home/apt,4,1.0,2.0,2.0,95.0,400.0,0.0,2,1,2,29,64,3.0
3870253,0,98103,Apartment,Entire home/apt,6,1.0,2.0,4.0,175.0,0.0,0.0,1,0,2,1125,39,2.0
2187563,0,98105,House,Entire home/apt,6,1.0,2.0,4.0,160.0,400.0,90.0,2,1,2,1125,37,3.0
3889299,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,2,5.0
3889330,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,0,5.0
1184846,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,100.0,0.0,1,0,3,1125,32,3.0
3626162,1,98103,House,Entire home/apt,4,1.0,1.0,2.0,66.0,0.0,70.0,2,1,2,1125,33,3.0
456040,0,98103,House,Private room,2,1.0,1.0,1.0,55.0,0.0,0.0,1,1,1,31,207,5.0
9033154,0,98103,House,Entire home/apt,7,3.0,4.0,5.0,350.0,350.0,90.0,1,0,4,1125,0,1.0
4340838,1,98105,House,Entire home/apt,2,1.0,0.0,1.0,85.0,0.0,20.0,1,0,1,1125,37,2.0
808811,0,98103,House,Entire home/apt,6,1.0,2.0,3.0,175.0,0.0,50.0,2,1,2,1125,45,4.0
7368030,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,105.0,0.0,0.0,1,0,5,1125,1,1.0
522287,0,98103,House,Private room,3,1.0,1.0,3.0,55.0,0.0,10.0,1,1,1,30,203,4.0
1940787,0,98103,House,Entire home/apt,5,1.0,2.0,2.0,150.0,300.0,75.0,6,1,1,1125,6,3.0
3732103,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,6,5.0
43373,0,98103,House,Private room,2,2.0,1.0,2.0,59.0,0.0,15.0,1,1,2,730,182,6.0
5126365,0,98105,House,Private room,2,1.0,1.0,1.0,80.0,0.0,30.0,1,1,1,1125,3,4.0
7182584,0,98103,House,Entire home/apt,5,1.0,2.0,3.0,200.0,0.0,40.0,4,1,1,1125,3,5.0
5325214,0,98103,House,Entire home/apt,3,1.0,0.0,1.0,60.0,0.0,0.0,1,0,1,500,14,4.0
2710274,0,98103,House,Private room,2,1.0,1.0,1.0,59.0,0.0,15.0,1,1,2,1125,86,3.0
5128160,0,98105,House,Entire home/apt,8,3.0,4.0,5.0,575.0,500.0,175.0,0,0,4,31,5,1.0
3424114,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,4,5.0
2776890,0,98103,House,Entire home/apt,2,1.0,1.0,1.0,139.0,0.0,25.0,1,0,2,10,21,3.0
4521755,0,98103,Apartment,Entire home/apt,4,1.0,1.0,2.0,70.0,250.0,75.0,1,0,2,1125,12,2.0
3456599,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,85.0,0.0,50.0,2,1,2,90,35,4.0
8207848,0,98103,Apartment,Entire home/apt,4,1.0,2.0,2.0,259.0,0.0,155.0,1,0,3,1125,1,1.0
10249527,0,98105,Apartment,Private room,3,1.0,1.0,1.0,39.0,0.0,0.0,1,0,1,1125,0,1.0
1252740,1,98103,House,Private room,2,1.5,1.0,1.0,70.0,0.0,0.0,2,1,2,14,66,4.0
4250938,0,98105,House,Entire home/apt,6,1.0,2.0,4.0,166.0,0.0,209.0,1,0,3,1125,2,5.0
3791920,1,98103,House,Entire home/apt,4,1.0,1.0,2.0,99.0,0.0,0.0,2,1,2,1125,70,4.0
4258762,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,100.0,20.0,1,1,2,1125,25,2.0
7364146,0,98103,Apartment,Entire home/apt,4,1.0,1.0,2.0,100.0,100.0,75.0,2,1,1,1125,6,4.0
6765045,0,98103,House,Entire home/apt,7,1.0,3.0,4.0,250.0,200.0,65.0,1,0,2,1125,5,4.0
3193738,0,98103,House,Entire home/apt,4,1.0,1.0,2.0,150.0,400.0,120.0,1,0,7,1125,2,4.0
8765219,0,98105,House,Entire home/apt,5,1.0,1.0,2.0,200.0,100.0,50.0,1,0,2,1125,2,2.0
8174285,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,95.0,300.0,75.0,2,1,5,60,1,5.0
3403638,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,6,5.0
7601333,0,98103,House,Entire home/apt,4,1.0,2.0,2.0,215.0,250.0,65.0,1,0,2,31,5,3.0
6707735,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,0.0,15.0,1,0,1,1125,46,4.0
7322718,0,98105,House,Entire home/apt,5,1.0,3.0,3.0,249.0,300.0,100.0,1,0,4,1125,1,1.0
3783162,0,98103,House,Entire home/apt,8,2.0,3.0,3.0,295.0,300.0,95.0,8,1,1,1125,41,2.0
6606,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,90.0,200.0,40.0,2,1,2,1125,52,7.0
3889280,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,0,5.0
3971137,0,98103,Apartment,Entire home/apt,2,1.0,0.0,1.0,85.0,100.0,8.0,0,0,2,30,5,2.0
3889050,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,3,5.0
799882,1,98103,House,Private room,2,1.5,1.0,1.0,40.0,150.0,20.0,1,1,1,1125,32,4.0
9508386,0,98103,House,Entire home/apt,8,2.0,4.0,4.0,245.0,350.0,150.0,4,1,2,1125,1,6.0
6714817,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,130.0,350.0,50.0,1,0,5,22,2,1.0
3773700,0,98105,House,Entire home/apt,4,1.5,3.0,2.0,210.0,0.0,100.0,1,0,1,1125,6,4.0
3773568,0,98105,House,Entire home/apt,6,2.5,2.0,3.0,439.0,399.0,99.0,4,1,2,1125,11,2.0
9313974,0,98103,House,Private room,1,1.0,1.0,1.0,90.0,0.0,0.0,1,0,1,1125,0,4.0
6492880,0,98105,Apartment,Entire home/apt,3,1.0,1.0,1.0,95.0,100.0,82.0,2,1,2,15,13,3.0
4879013,1,98105,Apartment,Entire home/apt,4,1.0,2.0,3.0,109.0,100.0,60.0,2,1,2,1125,36,3.0
3732094,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,28.0,1,0,4,1125,5,5.0
873073,0,98103,House,Entire home/apt,4,1.0,2.0,1.0,175.0,100.0,75.0,4,1,3,28,4,5.0
234898,0,98105,House,Entire home/apt,3,1.0,1.0,2.0,80.0,100.0,40.0,2,0,4,365,69,5.0
8533375,0,98105,Apartment,Entire home/apt,2,1.0,1.0,1.0,105.0,0.0,0.0,1,0,2,1125,3,1.0
6854019,1,98103,House,Entire home/apt,8,3.5,3.0,3.0,400.0,250.0,150.0,6,1,1,1125,0,3.0
8418650,0,98103,Apartment,Entire home/apt,4,1.0,2.0,3.0,100.0,500.0,50.0,3,1,2,1125,12,1.0
3732076,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,7,5.0
4608592,1,98105,House,Entire home/apt,6,1.0,2.0,4.0,160.0,500.0,20.0,4,1,2,30,30,2.0
4862719,0,98103,House,Private room,2,1.0,1.0,1.0,55.0,0.0,0.0,1,1,1,1125,64,5.0
668169,0,98103,House,Private room,3,1.0,1.0,2.0,55.0,300.0,30.0,1,1,3,30,16,5.0
429453,1,98103,House,Private room,2,2.5,1.0,1.0,150.0,0.0,30.0,1,1,5,60,14,5.0
10124808,0,98103,House,Private room,2,1.0,1.0,2.0,55.0,0.0,0.0,1,0,1,1125,0,1.0
7459684,0,98105,House,Entire home/apt,6,1.0,2.0,2.0,95.0,200.0,50.0,2,1,1,1125,17,2.0
5992645,0,98103,House,Entire home/apt,4,1.0,2.0,2.0,155.0,500.0,100.0,4,1,3,1125,1,2.0
7917718,1,98105,House,Private room,2,1.0,1.0,1.0,55.0,0.0,25.0,1,1,1,1125,17,4.0
2986056,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,4,5.0
2011193,0,98103,House,Entire home/apt,7,2.0,3.0,5.0,250.0,400.0,100.0,7,1,2,28,4,3.0
3768626,0,98103,House,Entire home/apt,2,1.0,0.0,1.0,145.0,150.0,50.0,2,0,1,1125,44,2.0
2026794,0,98103,House,Private room,2,1.0,1.0,1.0,54.0,0.0,15.0,1,1,1,1125,100,3.0
9154294,0,98103,House,Entire home/apt,4,1.0,1.0,1.0,99.0,100.0,0.0,1,0,2,1125,3,1.0
430610,1,98103,House,Entire home/apt,8,3.0,3.0,3.0,254.0,300.0,125.0,7,1,1,1125,70,6.0
3231850,1,98115,Loft,Entire home/apt,3,1.0,0.0,2.0,100.0,200.0,45.0,1,0,2,14,84,4.0
2976798,0,98105,House,Private room,2,1.0,1.0,1.0,65.0,500.0,10.0,2,1,2,1125,36,4.0
703058,1,98103,House,Entire home/apt,4,1.0,2.0,2.0,150.0,500.0,60.0,2,1,2,27,86,4.0
7826541,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,140.0,0.0,30.0,2,1,1,1125,1,1.0
240920,0,98103,House,Private room,3,1.0,1.0,2.0,45.0,250.0,20.0,1,1,3,31,15,5.0
6655233,0,98105,House,Private room,3,1.0,1.0,2.0,74.0,100.0,15.0,1,1,1,1125,18,2.0
9866461,0,98105,Apartment,Private room,2,1.0,1.0,2.0,60.0,0.0,0.0,2,1,1,4,1,2.0
7957729,0,98105,House,Entire home/apt,5,2.5,2.0,3.0,350.0,0.0,0.0,1,0,3,1125,0,2.0
1428687,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,135.0,350.0,50.0,2,1,2,1125,32,3.0
4803403,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,85.0,200.0,80.0,2,1,2,1125,10,2.0
11012,0,98103,House,Entire home/apt,8,2.0,3.0,3.0,310.0,350.0,195.0,4,1,3,90,47,7.0
3888924,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,3,5.0
8842808,0,98103,House,Entire home/apt,5,1.0,2.0,2.0,215.0,200.0,30.0,5,1,2,1125,0,1.0
1114695,1,98103,House,Entire home/apt,8,2.5,3.0,3.0,245.0,200.0,145.0,6,1,1,1125,38,6.0
1715582,0,98103,House,Private room,2,1.5,1.0,1.0,65.0,0.0,0.0,1,1,2,1125,25,3.0
6704734,0,98105,House,Entire home/apt,4,1.0,1.0,2.0,85.0,100.0,40.0,2,1,2,1125,0,1.0
8555098,0,98105,House,Private room,2,1.0,1.0,1.0,95.0,0.0,0.0,1,0,1,1125,0,1.0
1214316,0,98103,House,Private room,2,1.0,1.0,1.0,57.0,0.0,25.0,2,1,1,60,83,3.0
7325455,0,98105,Bungalow,Entire home/apt,2,1.0,0.0,1.0,75.0,500.0,20.0,1,0,1,1125,1,2.0
6325685,1,98103,House,Entire home/apt,3,1.0,0.0,1.0,120.0,250.0,22.0,2,1,1,29,44,2.0
9596,0,98103,Apartment,Entire home/apt,6,1.0,1.0,6.0,120.0,200.0,85.0,2,1,3,21,32,7.0
9568491,0,98103,Apartment,Shared room,2,1.0,1.0,1.0,40.0,0.0,5.0,1,1,1,1125,4,2.0
1747184,1,98103,House,Entire home/apt,12,3.0,6.0,6.0,490.0,500.0,225.0,6,1,2,45,24,4.0
8653843,0,98115,Apartment,Private room,2,1.0,1.0,1.0,50.0,100.0,15.0,2,1,2,1125,2,1.0
6727729,0,98103,House,Entire home/apt,6,1.0,2.0,2.0,200.0,0.0,45.0,2,1,2,1125,5,3.0
3888986,0,98103,House,Shared room,1,1.0,1.0,1.0,40.0,350.0,35.0,1,0,4,1125,1,5.0
4135710,0,98103,House,Entire home/apt,2,1.0,1.0,2.0,255.0,500.0,95.0,2,1,4,270,0,4.0
3652434,1,98103,House,Private room,2,1.0,1.0,1.0,95.0,100.0,30.0,1,0,1,10,88,2.0
7667990,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,160.0,100.0,20.0,1,0,1,1125,1,1.0
4047058,1,98103,House,Private room,2,2.0,1.0,1.0,55.0,0.0,25.0,1,1,1,365,49,3.0
7163934,0,98103,House,Private room,2,1.0,1.0,1.0,85.0,0.0,20.0,1,0,2,21,5,1.0
7717478,0,98105,House,Entire home/apt,8,1.0,4.0,3.0,325.0,800.0,75.0,4,1,2,1125,0,2.0
4653552,0,98103,Apartment,Entire home/apt,5,1.0,2.0,3.0,144.0,200.0,80.0,1,0,1,30,32,2.0
6915439,0,98105,House,Private room,2,1.0,1.0,1.0,100.0,100.0,30.0,1,1,3,1125,0,6.0
506542,0,98105,Apartment,Entire home/apt,4,1.0,0.0,2.0,115.0,0.0,50.0,2,1,3,1125,86,5.0
4046863,1,98103,House,Private room,2,2.0,1.0,1.0,55.0,0.0,25.0,1,1,1,365,73,3.0
3915826,1,98103,Apartment,Entire home/apt,3,1.0,1.0,1.0,95.0,0.0,0.0,1,0,2,1125,11,5.0
4787415,0,98119,House,Entire home/apt,4,2.0,3.0,3.0,175.0,400.0,100.0,4,1,3,24,0,2.0
1602488,0,98109,House,Private room,4,1.0,1.0,2.0,95.0,0.0,0.0,2,0,1,31,118,3.0
8459215,0,98119,House,Private room,2,1.0,1.0,1.0,100.0,100.0,25.0,1,0,2,1125,0,1.0
10274175,0,98109,Apartment,Private room,2,1.0,1.0,1.0,46.0,0.0,0.0,1,0,1,1125,0,1.0
9167786,0,98119,House,Private room,2,1.0,1.0,1.0,50.0,0.0,10.0,1,1,1,1125,1,5.0
5686435,0,98119,House,Entire home/apt,6,2.5,3.0,2.0,445.0,0.0,125.0,1,0,3,1125,6,3.0
7939058,0,98119,House,Private room,2,1.0,1.0,1.0,75.0,0.0,0.0,1,0,1,1125,7,2.0
8392801,0,98119,House,Entire home/apt,4,1.0,2.0,2.0,100.0,100.0,50.0,1,0,2,1125,5,3.0
7404370,0,98109,House,Entire home/apt,2,1.0,1.0,1.0,130.0,500.0,0.0,1,1,2,1125,2,1.0
3720511,0,98109,House,Entire home/apt,5,3.0,3.0,3.0,235.0,150.0,125.0,3,1,2,1125,5,3.0
8193332,0,98109,Apartment,Entire home/apt,4,1.0,1.0,1.0,100.0,0.0,25.0,1,0,1,1125,1,3.0
7957904,0,98119,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,0.0,0.0,1,0,1,1125,2,1.0
4555997,0,98119,Apartment,Entire home/apt,4,1.0,0.0,2.0,80.0,150.0,45.0,1,0,4,1125,21,2.0
