host_is_superhost,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,cancellation_policy,host_experience
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,115.0,0.0,0.0,2,1,1,2,2,flexible,2.0
1,9,Private room,2,1.0,1.0,1.0,Futon,139.0,0.0,35.0,1,0,1,30,24,strict,2.0
0,0,Entire home/apt,4,1.0,0.0,2.0,Real Bed,100.0,95.0,30.0,1,1,1,1125,7,flexible,2.0
1,0,Entire home/apt,8,2.0,2.0,3.0,Real Bed,300.0,800.0,150.0,3,1,2,1125,2,strict,3.0
1,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,98.0,0.0,25.0,1,0,2,1125,2,moderate,2.0
0,0,Entire home/apt,5,1.0,4.0,4.0,Real Bed,200.0,250.0,100.0,1,0,1,1125,1,flexible,4.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,89.0,0.0,50.0,1,0,28,1125,0,strict,1.0
0,0,Shared room,2,1.0,1.0,1.0,Couch,60.0,0.0,0.0,1,0,1,1125,14,flexible,2.0
1,0,Entire home/apt,3,1.0,1.0,2.0,Real Bed,144.0,100.0,0.0,2,1,1,1125,45,moderate,1.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,110.0,0.0,20.0,1,0,2,1125,15,moderate,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,0.0,0.0,1,0,1,1125,3,strict,3.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,189.0,0.0,0.0,2,1,2,1125,2,strict,2.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,99.0,100.0,50.0,1,0,3,1125,2,strict,3.0
0,0,Entire home/apt,3,1.0,1.0,2.0,Real Bed,175.0,100.0,50.0,1,0,1,1125,0,flexible,1.0
1,9,Private room,3,1.5,1.0,3.0,Real Bed,119.0,0.0,20.0,2,1,1,1125,33,flexible,2.0
0,9,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,80.0,0.0,10.0,2,1,1,1125,9,flexible,5.0
0,0,Entire home/apt,4,1.0,1.0,4.0,Real Bed,105.0,500.0,75.0,3,1,2,1125,4,strict,5.0
0,9,Entire home/apt,6,1.0,2.0,3.0,Real Bed,98.0,0.0,75.0,1,0,1,1125,2,flexible,1.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,0.0,50.0,2,1,2,1125,3,flexible,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,49.0,150.0,0.0,1,0,1,1125,18,strict,3.0
0,9,Entire home/apt,3,1.0,1.0,1.0,Real Bed,90.0,0.0,25.0,2,1,1,1125,6,flexible,7.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,55.0,150.0,0.0,1,1,1,14,168,moderate,3.0
0,9,Private room,4,1.0,1.0,1.0,Real Bed,85.0,0.0,0.0,2,1,1,1125,82,moderate,3.0
0,9,Private room,2,1.5,1.0,1.0,Real Bed,46.0,0.0,0.0,1,0,1,1125,0,flexible,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,0,1,3,0,flexible,3.0
0,9,Private room,2,1.5,1.0,1.0,Real Bed,46.0,0.0,0.0,1,0,1,1125,0,flexible,2.0
0,9,Private room,2,1.5,1.0,1.0,Real Bed,69.0,0.0,0.0,2,1,4,1125,10,moderate,4.0
0,9,Private room,2,1.0,1.0,1.0,Futon,75.0,0.0,0.0,1,0,1,1125,1,flexible,2.0
0,9,Entire home/apt,4,1.0,1.0,1.0,Real Bed,95.0,250.0,75.0,1,0,4,1125,0,moderate,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,55.0,100.0,25.0,1,0,1,1125,10,moderate,1.0
1,9,Private room,3,1.0,1.0,1.0,Real Bed,90.0,150.0,0.0,2,1,1,365,115,moderate,5.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,49.0,0.0,30.0,1,0,2,1125,4,moderate,1.0
0,0,Entire home/apt,6,1.0,2.0,3.0,Real Bed,115.0,95.0,75.0,6,1,1,1125,9,moderate,1.0
0,9,Private room,4,1.0,1.0,2.0,Real Bed,49.0,150.0,0.0,2,1,1,25,18,strict,3.0
1,9,Entire home/apt,5,1.0,3.0,4.0,Real Bed,220.0,500.0,125.0,5,1,5,1125,12,strict,1.0
0,0,Entire home/apt,3,1.0,1.0,3.0,Real Bed,135.0,750.0,75.0,3,1,3,1125,3,strict,5.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,79.0,0.0,0.0,1,0,2,1125,13,moderate,1.0
0,9,Entire home/apt,2,1.0,1.0,2.0,Real Bed,99.0,0.0,60.0,1,0,3,21,0,strict,6.0
0,9,Entire home/apt,12,3.0,5.0,6.0,Real Bed,435.0,500.0,200.0,8,1,2,1125,10,strict,6.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,110.0,800.0,0.0,1,0,14,91,4,strict,4.0
0,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,500.0,100.0,1,0,1,1125,0,flexible,5.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,220.0,300.0,0.0,1,0,2,1125,0,strict,3.0
0,9,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,0.0,129.0,1,0,3,1125,5,strict,5.0
1,9,Entire home/apt,7,1.0,2.0,3.0,Real Bed,105.0,150.0,25.0,2,1,1,365,89,moderate,5.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,15.0,1,0,1,1125,17,flexible,2.0
0,9,Entire home/apt,6,3.0,3.0,5.0,Real Bed,250.0,500.0,0.0,1,0,2,1125,0,strict,1.0
1,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,130.0,200.0,65.0,1,0,1,1125,32,moderate,2.0
0,9,Private room,3,1.0,1.0,2.0,Real Bed,95.0,0.0,0.0,2,1,3,1125,4,moderate,2.0
0,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,0.0,0.0,1,0,3,730,64,strict,6.0
0,5,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,0.0,15.0,1,0,2,10,16,flexible,2.0
1,9,Entire home/apt,8,1.0,4.0,4.0,Real Bed,265.0,100.0,90.0,5,0,3,1125,23,strict,3.0
1,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,105.0,0.0,0.0,1,0,1,30,72,flexible,2.0
0,9,Entire home/apt,4,1.5,2.0,3.0,Real Bed,100.0,250.0,75.0,2,1,14,1125,2,strict,3.0
0,9,Entire home/apt,5,1.0,3.0,3.0,Real Bed,175.0,500.0,25.0,2,1,2,365,10,flexible,3.0
0,3,Entire home/apt,2,1.0,0.0,1.0,Real Bed,65.0,0.0,0.0,1,0,1,180,5,flexible,2.0
1,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,0.0,30.0,2,1,2,29,55,strict,2.0
0,9,Entire home/apt,6,1.0,2.0,3.0,Real Bed,150.0,100.0,45.0,1,0,1,1125,7,moderate,1.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,299.0,0.0,155.0,1,0,2,1125,0,strict,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,45.0,0.0,25.0,2,1,2,1125,13,flexible,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,47.0,0.0,20.0,1,0,1,1125,38,moderate,3.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,38.0,0.0,25.0,1,0,2,1125,2,flexible,1.0
0,13,Entire home/apt,4,1.5,1.0,1.0,Real Bed,150.0,0.0,100.0,1,0,1,1125,11,moderate,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,80.0,0.0,0.0,1,0,1,1125,3,flexible,7.0
0,13,Private room,2,1.0,1.0,1.0,Pull-out Sofa,69.0,100.0,15.0,2,0,1,6,6,moderate,3.0
0,9,Entire home/apt,3,1.0,2.0,1.0,Real Bed,89.0,0.0,15.0,2,1,2,30,86,strict,3.0
0,7,Private room,2,1.0,1.0,1.0,Real Bed,70.0,100.0,0.0,1,0,1,1125,2,strict,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,40.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
1,9,Entire home/apt,3,1.0,0.0,1.0,Real Bed,106.0,0.0,0.0,1,0,2,1125,19,moderate,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0,1,1125,11,flexible,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,1,1,1125,23,flexible,6.0
0,9,Entire home/apt,3,1.0,1.0,1.0,Real Bed,70.0,0.0,5.0,3,1,1,14,4,flexible,2.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,50.0,0.0,0.0,1,0,1,1125,20,flexible,6.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,45.0,0.0,25.0,2,1,1,1125,29,flexible,2.0
1,0,Entire home/apt,3,1.0,1.0,3.0,Real Bed,119.0,0.0,50.0,2,1,2,1125,9,moderate,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,200.0,0.0,0.0,1,0,1,1125,1,flexible,1.0
0,9,Entire home/apt,3,1.0,0.0,1.0,Real Bed,65.0,150.0,0.0,1,1,1,24,106,strict,5.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,50.0,0.0,0.0,1,0,1,1125,7,moderate,3.0
0,9,Private room,2,1.0,1.0,1.0,Airbed,60.0,400.0,50.0,2,1,1,1125,4,flexible,1.0
0,0,Private room,1,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,1,1,1125,2,flexible,1.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,129.0,400.0,120.0,0,0,4,1125,6,strict,3.0
1,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,68.0,0.0,75.0,2,1,2,90,16,moderate,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,1,1,7,9,flexible,3.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,51.0,0.0,0.0,1,1,3,21,106,moderate,5.0
0,9,Private room,2,2.0,1.0,1.0,Real Bed,50.0,0.0,0.0,1,0,1,730,0,flexible,5.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,150.0,0.0,50.0,2,1,5,65,12,moderate,4.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,125.0,0.0,50.0,0,0,4,1125,23,moderate,5.0
0,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,119.0,150.0,50.0,2,1,2,1125,37,moderate,2.0
0,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,87.0,150.0,30.0,2,1,2,1125,26,moderate,2.0
0,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,0.0,90.0,1,0,5,1125,3,strict,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,0.0,0.0,1,0,6,15,0,flexible,3.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,65.0,0.0,0.0,1,0,1,6,0,flexible,1.0
0,9,Entire home/apt,8,2.5,4.0,4.0,Real Bed,250.0,0.0,125.0,0,0,3,1125,12,strict,4.0
0,9,Entire home/apt,8,1.5,3.0,3.0,Real Bed,159.0,0.0,69.0,4,1,1,1125,6,strict,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,1,1,1125,14,flexible,3.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,91.0,0.0,30.0,1,0,1,1125,5,flexible,1.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,125.0,400.0,50.0,2,1,1,1125,0,flexible,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,43.0,0.0,0.0,1,0,1,1125,5,flexible,1.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,68.0,200.0,25.0,2,1,2,30,7,flexible,2.0
0,9,Private room,3,1.0,1.0,1.0,Real Bed,70.0,450.0,50.0,2,0,1,1125,2,moderate,3.0
1,9,Entire home/apt,10,2.5,3.0,4.0,Real Bed,252.0,300.0,149.0,2,1,1,99,32,strict,2.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,71.0,100.0,0.0,2,0,1,7,175,moderate,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,0.0,0.0,1,0,3,1125,146,flexible,4.0
1,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140.0,500.0,100.0,1,0,3,45,19,strict,3.0
1,9,Entire home/apt,3,1.0,2.0,2.0,Real Bed,105.0,0.0,50.0,3,1,2,1125,24,moderate,1.0
0,10,Entire home/apt,4,1.0,2.0,2.0,Real Bed,115.0,0.0,60.0,1,0,1,1125,13,moderate,1.0
0,13,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,0,1,730,0,flexible,5.0
0,9,Entire home/apt,6,1.0,2.0,4.0,Real Bed,125.0,0.0,15.0,4,1,1,9,22,moderate,4.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,500.0,30.0,1,0,1,1125,39,moderate,1.0
0,9,Entire home/apt,6,1.0,2.0,4.0,Real Bed,150.0,125.0,90.0,4,0,1,31,4,strict,3.0
0,9,Entire home/apt,4,2.0,2.0,2.0,Real Bed,200.0,0.0,50.0,4,1,2,7,1,moderate,1.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,800.0,125.0,1,1,3,160,18,strict,5.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,35.0,0.0,25.0,1,0,1,30,7,strict,2.0
0,9,Entire home/apt,4,3.5,4.0,4.0,Real Bed,400.0,1000.0,150.0,1,0,1,1125,0,flexible,2.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115.0,250.0,75.0,2,1,2,365,119,strict,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,86.0,0.0,15.0,1,1,1,1125,13,flexible,2.0
0,9,Entire home/apt,3,2.0,2.0,2.0,Real Bed,150.0,250.0,75.0,1,0,2,20,5,moderate,3.0
0,9,Entire home/apt,8,2.5,3.0,3.0,Real Bed,225.0,0.0,160.0,1,0,1,1125,5,moderate,1.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,118.0,0.0,40.0,1,0,2,28,30,moderate,4.0
0,9,Private room,2,1.0,1.0,1.0,Futon,58.0,0.0,0.0,2,1,2,31,85,moderate,4.0
0,9,Entire home/apt,7,2.5,3.0,5.0,Real Bed,375.0,300.0,100.0,1,0,1,28,18,moderate,1.0
0,0,Entire home/apt,3,1.0,2.0,1.0,Real Bed,89.0,0.0,50.0,2,1,3,60,24,moderate,5.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80.0,100.0,40.0,1,0,2,1125,8,flexible,1.0
1,0,Private room,2,1.0,1.0,1.0,Real Bed,65.0,200.0,50.0,2,1,1,1125,9,moderate,1.0
1,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,115.0,150.0,50.0,2,1,2,10,82,moderate,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,69.0,100.0,10.0,1,1,2,1125,38,moderate,2.0
1,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,0.0,15.0,2,1,1,365,404,flexible,6.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,47.0,0.0,0.0,1,1,1,1125,34,moderate,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,50.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
1,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,0.0,0.0,1,0,2,1125,47,moderate,2.0
1,9,Private room,1,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,1,1,1125,4,flexible,4.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,0.0,1,1,1,90,26,flexible,1.0
1,9,Entire home/apt,8,2.0,4.0,4.0,Real Bed,250.0,500.0,100.0,6,1,2,1125,30,strict,3.0
0,9,Entire home/apt,2,1.0,0.0,1.0,Real Bed,89.0,100.0,50.0,2,0,1,1125,5,moderate,2.0
0,4,Entire home/apt,2,1.0,0.0,1.0,Futon,68.0,0.0,0.0,1,1,1,1125,1,flexible,3.0
0,9,Entire home/apt,4,1.0,2.0,4.0,Real Bed,189.0,500.0,150.0,4,1,2,30,0,moderate,1.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,130.0,0.0,50.0,2,1,1,14,20,flexible,2.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,35.0,0.0,10.0,1,0,1,1125,2,strict,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,0.0,1,1,1,28,86,moderate,2.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,65.0,0.0,0.0,1,1,1,1125,4,flexible,3.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,42.0,0.0,15.0,1,0,1,1125,3,moderate,4.0
0,9,Private room,2,1.0,1.0,1.0,Futon,55.0,0.0,10.0,2,1,1,14,10,strict,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,80.0,0.0,0.0,1,0,1,1125,0,flexible,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,56.0,300.0,20.0,1,0,2,90,15,moderate,4.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,50.0,0.0,20.0,1,0,1,1125,4,moderate,3.0
0,9,Entire home/apt,2,1.0,1.0,2.0,Real Bed,93.0,100.0,20.0,2,1,4,1125,19,flexible,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,54.0,300.0,20.0,2,0,2,60,11,moderate,4.0
1,9,Entire home/apt,6,2.0,3.0,3.0,Real Bed,240.0,500.0,100.0,1,0,2,1125,10,moderate,4.0
0,9,Private room,3,1.5,1.0,3.0,Real Bed,62.0,0.0,30.0,1,1,1,14,42,moderate,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,40.0,0.0,0.0,1,0,1,1125,0,flexible,0.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,72.0,0.0,0.0,1,0,1,1125,1,flexible,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,0.0,25.0,2,1,1,1125,3,flexible,5.0
0,9,Private room,2,1.0,1.0,2.0,Real Bed,53.0,0.0,10.0,2,1,1,14,24,strict,3.0
0,13,Private room,2,2.0,1.0,1.0,Real Bed,65.0,0.0,0.0,1,0,1,14,2,flexible,1.0
1,9,Entire home/apt,4,1.0,1.0,1.0,Real Bed,80.0,0.0,35.0,2,1,1,1125,41,moderate,5.0
1,9,Entire home/apt,2,1.0,0.0,1.0,Real Bed,105.0,150.0,0.0,2,1,3,65,23,moderate,4.0
1,13,Private room,1,1.5,1.0,1.0,Real Bed,40.0,100.0,15.0,1,0,2,5,1,strict,2.0
0,0,Entire home/apt,4,1.0,2.0,2.0,Real Bed,93.0,300.0,100.0,4,1,30,180,11,strict,3.0
0,0,Shared room,1,1.0,1.0,1.0,Couch,76.0,0.0,0.0,1,0,1,1125,0,flexible,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0,1,1125,6,flexible,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,105.0,400.0,75.0,1,0,2,5,0,flexible,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,82.0,0.0,30.0,1,0,2,60,35,moderate,7.0
0,9,Entire home/apt,6,1.0,3.0,4.0,Real Bed,209.0,350.0,125.0,2,1,2,30,7,moderate,3.0
1,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,109.0,0.0,0.0,1,0,1,31,18,moderate,1.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,250.0,50.0,2,1,3,1125,12,moderate,3.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1000.0,0.0,0.0,1,0,1,1125,1,flexible,5.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,0,14,40,0,flexible,1.0
0,0,Entire home/apt,4,1.0,0.0,2.0,Real Bed,80.0,250.0,80.0,2,1,1,1125,4,moderate,2.0
0,0,Entire home/apt,4,1.0,0.0,1.0,Real Bed,90.0,0.0,60.0,2,1,1,1125,0,flexible,1.0
0,9,Entire home/apt,3,1.5,2.0,3.0,Real Bed,125.0,500.0,20.0,4,1,1,1125,1,flexible,1.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,110.0,0.0,30.0,1,0,1,1125,0,moderate,2.0
0,9,Entire home/apt,6,1.0,1.0,1.0,Real Bed,86.0,250.0,83.0,4,1,2,180,1,moderate,4.0
0,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,165.0,250.0,83.0,3,1,1,15,0,strict,3.0
0,9,Entire home/apt,6,1.5,3.0,4.0,Real Bed,149.0,0.0,60.0,2,1,2,29,103,strict,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,84.0,250.0,61.0,2,1,2,7,1,moderate,2.0
0,9,Entire home/apt,3,1.0,2.0,2.0,Real Bed,139.0,200.0,50.0,3,0,2,1125,23,moderate,2.0
1,13,Shared room,1,1.5,1.0,1.0,Airbed,33.0,100.0,15.0,1,0,2,5,18,strict,2.0
1,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,129.0,0.0,0.0,1,0,2,1125,16,moderate,2.0
0,9,Shared room,2,1.0,1.0,2.0,Real Bed,59.0,0.0,0.0,1,0,1,1125,3,flexible,2.0
0,1,Private room,4,1.0,1.0,2.0,Real Bed,90.0,0.0,30.0,2,1,2,1125,28,flexible,2.0
0,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,350.0,50.0,2,0,1,1125,0,moderate,1.0
0,9,Entire home/apt,6,1.5,3.0,4.0,Real Bed,94.0,200.0,30.0,1,0,2,1125,0,moderate,3.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,39.0,0.0,0.0,1,0,2,6,14,moderate,3.0
1,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,125.0,200.0,35.0,2,1,2,10,29,strict,3.0
0,0,Private room,4,1.0,1.0,1.0,Real Bed,65.0,0.0,35.0,2,1,1,1125,29,strict,2.0
0,13,Private room,2,1.0,1.0,1.0,Real Bed,110.0,150.0,45.0,2,0,2,1125,0,strict,1.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,75.0,0.0,15.0,1,1,2,1125,5,moderate,3.0
0,7,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0,1,7,9,moderate,2.0
0,7,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,150.0,50.0,2,1,10,1125,0,strict,2.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,103.0,0.0,0.0,1,0,1,7,1,flexible,1.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,105.0,0.0,0.0,1,0,1,1125,10,moderate,1.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,0.0,0.0,1,0,2,1125,2,flexible,1.0
1,0,Entire home/apt,4,2.0,2.0,2.0,Real Bed,175.0,0.0,35.0,3,0,2,1125,54,moderate,1.0
1,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,120.0,100.0,0.0,2,1,1,7,15,moderate,1.0
0,0,Entire home/apt,4,2.0,2.0,2.0,Real Bed,275.0,100.0,0.0,1,0,1,1125,0,flexible,2.0
0,0,Entire home/apt,1,1.0,1.0,1.0,Real Bed,65.0,0.0,0.0,1,0,1,1125,0,flexible,4.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,300.0,45.0,2,1,2,365,219,moderate,4.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,250.0,60.0,2,1,1,1125,3,strict,2.0
0,0,Entire home/apt,5,2.0,2.0,2.0,Real Bed,200.0,0.0,30.0,1,0,2,1125,7,moderate,3.0
1,5,Entire home/apt,2,1.0,1.0,2.0,Real Bed,145.0,0.0,25.0,2,1,2,60,100,moderate,5.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,145.0,0.0,0.0,1,0,1,1125,0,flexible,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,96.0,200.0,17.0,0,0,2,1125,4,flexible,1.0
1,13,Entire home/apt,5,2.5,2.0,2.0,Real Bed,498.0,750.0,200.0,4,1,2,28,12,strict,2.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,110.0,0.0,0.0,1,0,2,1125,17,moderate,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,119.0,0.0,20.0,2,0,1,1125,23,flexible,2.0
0,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,119.0,500.0,95.0,2,1,1,1125,1,flexible,2.0
0,0,Entire home/apt,4,1.0,2.0,2.0,Real Bed,217.0,0.0,35.0,4,1,2,20,156,moderate,2.0
0,7,Entire home/apt,4,1.0,0.0,2.0,Real Bed,99.0,150.0,50.0,2,1,14,1125,0,strict,2.0
1,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,95.0,300.0,45.0,2,1,2,365,135,moderate,4.0
1,9,Entire home/apt,5,1.0,2.0,2.0,Real Bed,165.0,200.0,75.0,4,0,2,28,27,moderate,1.0
1,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,500.0,95.0,1,0,2,1125,0,moderate,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,0.0,0.0,1,0,1,1125,1,moderate,2.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,120.0,100.0,140.0,1,1,2,15,13,strict,1.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,240.0,500.0,75.0,1,0,1,1125,0,flexible,5.0
0,9,Entire home/apt,5,2.0,3.0,3.0,Real Bed,275.0,0.0,0.0,1,0,5,29,3,strict,3.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,103.0,0.0,0.0,2,1,1,1125,52,strict,1.0
0,0,Entire home/apt,4,2.0,2.0,2.0,Real Bed,165.0,0.0,25.0,1,0,3,8,0,strict,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,150.0,50.0,1,1,2,7,0,flexible,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,150.0,15.0,1,0,2,1125,7,moderate,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,0.0,0.0,1,0,1,1125,5,flexible,1.0
0,0,Entire home/apt,3,1.0,1.0,2.0,Real Bed,200.0,1000.0,50.0,2,0,2,7,14,moderate,2.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,115.0,150.0,60.0,2,1,2,1125,4,flexible,2.0
0,0,Entire home/apt,3,1.5,1.0,1.0,Real Bed,125.0,400.0,50.0,2,1,1,1125,51,strict,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,0.0,50.0,1,0,2,1125,0,flexible,2.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,115.0,250.0,30.0,1,1,2,1125,7,flexible,2.0
1,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,95.0,200.0,45.0,2,1,2,365,180,moderate,4.0
