id,host_is_superhost,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy,host_experience
3686556,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,200.0,100.0,1,0,2,1125,18,97.0,flexible,2.0
2881446,0,98121,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,150.0,,149.0,1,0,3,1125,11,90.0,strict,3.0
9318853,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,129.0,,,1,0,3,1125,0,,moderate,3.0
6328150,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,140.0,100.0,50.0,1,0,2,1125,13,92.0,moderate,3.0
2154617,1,98121,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,150.0,,,2,1,1,29,159,96.0,moderate,3.0
6658052,0,98109,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,149.0,500.0,50.0,2,1,2,1125,32,97.0,strict,4.0
6187841,1,98121,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,229.0,,100.0,1,0,7,1125,6,100.0,strict,4.0
9371895,0,98121,Loft,Entire home/apt,3,1.0,0.0,2.0,Real Bed,180.0,,,1,0,2,1125,0,,moderate,5.0
4318031,1,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,93.0,95.0,50.0,0,0,2,7,49,97.0,strict,3.0
6364549,0,98121,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,110.0,150.0,,1,1,3,10,19,97.0,moderate,1.0
8326940,0,98101,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,126.0,300.0,50.0,2,1,1,1125,0,,strict,4.0
7826593,0,98121,Loft,Entire home/apt,1,1.0,1.0,1.0,Real Bed,139.0,300.0,50.0,2,1,1,1125,4,95.0,strict,4.0
8168476,0,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,157.0,,159.0,1,0,3,1125,1,100.0,strict,5.0
6482984,1,98121,Bed & Breakfast,Private room,1,1.0,1.0,1.0,Real Bed,90.0,,60.0,1,0,1,14,22,97.0,moderate,1.0
6316917,0,98121,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,90.0,,32.0,2,1,1,1125,35,94.0,strict,5.0
7922581,0,98102,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,125.0,400.0,50.0,2,1,1,1125,29,99.0,strict,4.0
4110396,1,98101,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,95.0,,,1,0,1,1125,60,98.0,strict,2.0
5446176,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,197.0,,99.0,1,0,2,1125,12,95.0,strict,3.0
4669377,1,98121,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,155.0,250.0,95.0,1,0,2,365,14,97.0,strict,2.0
4151430,0,98105,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,195.0,,184.0,1,0,2,1125,4,95.0,strict,5.0
5446513,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,150.0,,99.0,1,0,2,1125,4,95.0,strict,3.0
3793185,1,98101,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,175.0,,,1,0,2,1125,24,95.0,strict,2.0
937370,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,156.0,,99.0,1,0,2,1125,27,91.0,strict,3.0
1833250,0,98121,Apartment,Entire home/apt,6,2.5,2.0,2.0,Real Bed,320.0,400.0,150.0,1,0,1,1125,22,97.0,strict,3.0
902243,0,98121,Apartment,Entire home/apt,7,2.0,2.0,2.0,Real Bed,200.0,200.0,105.0,1,0,1,1125,23,97.0,strict,3.0
4053644,0,98121,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,200.0,,,1,0,5,365,5,100.0,flexible,4.0
1084046,0,98101,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,165.0,,99.0,1,0,2,1125,11,96.0,strict,3.0
8016481,0,98121,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,148.0,,50.0,1,0,2,1125,6,92.0,flexible,3.0
8811781,0,98121,Apartment,Entire home/apt,7,2.0,3.0,4.0,Real Bed,127.0,,109.0,1,0,2,1125,3,100.0,strict,3.0
4243163,0,98121,Apartment,Entire home/apt,8,3.0,3.0,4.0,Real Bed,405.0,,264.0,1,0,3,1125,4,100.0,strict,5.0
4569115,1,98121,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,219.0,500.0,80.0,4,1,2,1125,44,95.0,strict,3.0
4464824,0,98121,Apartment,Entire home/apt,10,2.0,3.0,4.0,Real Bed,899.0,,159.0,1,0,3,1125,5,100.0,strict,2.0
9258513,0,98121,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,300.0,50.0,2,1,1,1125,0,,strict,4.0
4190771,0,98121,Apartment,Entire home/apt,6,2.0,2.0,4.0,Real Bed,239.0,,209.0,1,0,3,1125,4,95.0,strict,5.0
3543084,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,,96.0,1,0,2,1000,2,100.0,strict,6.0
6263270,0,98121,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,140.0,200.0,80.0,1,0,2,1125,4,100.0,strict,1.0
7807169,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,117.0,,99.0,1,0,2,1125,3,87.0,strict,3.0
844939,0,98121,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,,75.0,1,0,2,120,12,96.0,strict,4.0
8890682,0,98121,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,170.0,,,1,0,1,7,2,100.0,flexible,2.0
3998984,0,98121,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,100.0,95.0,10.0,1,0,1,1125,28,97.0,flexible,2.0
6315435,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,300.0,,110.0,1,0,2,365,6,100.0,strict,6.0
6704004,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,250.0,,100.0,1,0,2,365,0,,strict,6.0
1797207,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,197.0,,113.0,1,0,2,365,9,96.0,strict,6.0
271509,0,98121,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,175.0,,107.0,1,0,2,365,12,100.0,strict,6.0
10156116,0,98121,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,130.0,,50.0,1,0,1,1125,0,,flexible,6.0
4410789,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,131.0,,99.0,1,0,2,30,15,91.0,strict,3.0
9577993,0,98121,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,110.0,,50.0,1,0,2,1125,0,,moderate,3.0
9352620,0,98119,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,125.0,300.0,75.0,1,0,2,1125,0,,flexible,2.0
9532957,0,98121,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,200.0,200.0,40.0,1,0,2,1125,0,,flexible,1.0
8354452,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,,25.0,1,1,2,13,0,,moderate,
9497431,1,98101,Condominium,Entire home/apt,8,2.5,2.0,4.0,Real Bed,700.0,600.0,150.0,4,1,3,1125,0,,strict,3.0
217142,0,98121,Apartment,Entire home/apt,7,2.0,2.0,4.0,Real Bed,200.0,100.0,105.0,1,0,2,365,47,95.0,strict,3.0
1732280,0,98101,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,89.0,,99.0,1,0,2,1125,6,97.0,strict,3.0
4240933,0,98101,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,142.0,,99.0,1,0,2,1125,6,87.0,strict,3.0
443942,0,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Futon,125.0,300.0,85.0,1,1,2,6,13,94.0,strict,7.0
6489648,0,98121,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,245.0,200.0,72.0,2,1,3,60,2,80.0,strict,1.0
8308386,0,98121,Apartment,Entire home/apt,7,2.0,3.0,3.0,Real Bed,99.0,,109.0,1,0,2,1125,0,,strict,3.0
8227038,0,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,117.0,,20.0,1,0,2,1125,4,85.0,flexible,1.0
2489339,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,215.0,,96.0,1,0,2,365,9,91.0,strict,6.0
8054892,0,98121,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,215.0,,105.0,1,0,2,365,3,100.0,strict,6.0
1493197,0,98121,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,275.0,,107.0,1,0,2,365,22,95.0,strict,6.0
4417792,0,98121,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,175.0,,107.0,1,0,2,1125,24,93.0,strict,6.0
5048597,0,98121,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,195.0,,95.0,1,0,2,1125,16,93.0,strict,4.0
6278191,0,98121,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,113.0,100.0,35.0,2,1,2,14,27,90.0,strict,1.0
8891577,1,98101,Condominium,Entire home/apt,8,2.0,2.0,4.0,Real Bed,700.0,600.0,150.0,4,1,3,1125,1,100.0,strict,3.0
4163306,0,98121,Apartment,Entire home/apt,4,1.5,1.0,2.0,Real Bed,139.0,,159.0,1,0,2,1125,2,90.0,strict,5.0
59827,0,98121,Apartment,Entire home/apt,4,,1.0,2.0,Real Bed,135.0,,96.0,1,0,2,365,13,87.0,strict,6.0
9505340,0,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,105.0,,50.0,1,0,2,1125,0,,strict,1.0
3992155,1,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,100.0,100.0,80.0,1,0,1,10,45,98.0,flexible,3.0
8571518,0,98121,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,106.0,300.0,100.0,1,0,2,1125,4,100.0,flexible,2.0
3820186,0,98121,Apartment,Entire home/apt,9,2.5,3.0,7.0,Real Bed,475.0,,274.0,1,0,3,1125,2,100.0,strict,5.0
1084084,0,98101,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,143.0,,99.0,1,0,2,1125,10,94.0,strict,3.0
257140,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,205.0,,96.0,1,0,2,365,20,93.0,strict,6.0
8956628,0,98121,Apartment,Entire home/apt,4,1.0,0.0,3.0,Real Bed,80.0,250.0,65.0,2,1,1,1125,1,100.0,moderate,1.0
8637174,1,98121,Apartment,Entire home/apt,6,1.0,0.0,3.0,Real Bed,120.0,,35.0,2,1,1,1125,30,99.0,moderate,2.0
8815061,1,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,139.0,200.0,60.0,2,1,2,1125,5,100.0,strict,3.0
4677524,1,98121,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,135.0,250.0,95.0,1,0,2,365,20,98.0,strict,2.0
3139847,0,98121,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,155.0,150.0,45.0,2,1,1,15,71,93.0,strict,2.0
6975036,0,98121,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,90.0,,40.0,1,0,1,1125,7,90.0,flexible,1.0
4151093,0,98121,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,139.0,,143.0,1,0,2,1125,3,87.0,strict,5.0
4256558,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,181.0,,96.0,1,0,2,1125,1,80.0,strict,6.0
2110357,1,98121,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,99.0,,,1,1,1,30,191,97.0,moderate,3.0
8147986,0,98121,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,250.0,50.0,2,1,1,1125,5,88.0,moderate,1.0
2905375,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,127.0,,96.0,1,0,2,365,13,95.0,strict,6.0
4257097,0,98101,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,,149.0,1,0,3,1125,2,100.0,strict,5.0
931154,0,98101,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,143.0,,99.0,1,0,2,1125,21,96.0,strict,3.0
6370655,0,98101,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,399.0,,150.0,2,1,3,365,2,80.0,strict,1.0
4363919,0,98121,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,193.0,,184.0,1,0,2,1125,5,88.0,strict,5.0
8722230,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,160.0,500.0,50.0,2,1,1,1125,0,,strict,4.0
5019444,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,110.0,95.0,,0,0,2,1125,31,92.0,flexible,3.0
931758,0,98101,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,135.0,,99.0,1,0,2,1125,24,92.0,strict,3.0
301059,0,98121,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,165.0,,96.0,1,0,2,1125,12,96.0,strict,6.0
8815638,1,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,139.0,200.0,60.0,3,1,2,1125,1,100.0,strict,3.0
7264667,0,98101,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,189.0,1200.0,99.0,1,0,2,1125,7,89.0,strict,1.0
2068301,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,140.0,,,1,0,3,13,14,99.0,moderate,4.0
8487843,1,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,129.0,300.0,61.0,2,0,2,22,12,98.0,strict,2.0
8608233,0,98121,Condominium,Entire home/apt,3,1.0,1.0,2.0,Real Bed,150.0,,40.0,1,0,1,1125,1,100.0,flexible,2.0
5446156,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,245.0,,99.0,1,0,2,1125,16,100.0,strict,3.0
2691273,0,98121,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,175.0,1000.0,250.0,1,0,1,60,9,87.0,strict,2.0
7807090,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,127.0,,99.0,1,0,2,1125,3,100.0,strict,3.0
8306646,0,98121,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,444.0,,99.0,1,0,2,1125,0,,strict,3.0
9666446,0,98101,Apartment,Entire home/apt,2,2.0,1.0,2.0,Real Bed,105.0,200.0,150.0,1,1,14,90,0,,flexible,1.0
1055661,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,127.0,,96.0,1,0,2,365,15,100.0,strict,6.0
7806698,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,122.0,,99.0,1,0,2,1125,3,93.0,strict,3.0
24212,0,98121,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,175.0,,107.0,6,0,2,365,29,91.0,strict,6.0
8027776,0,98121,Apartment,Entire home/apt,4,1.0,0.0,3.0,Real Bed,99.0,250.0,65.0,2,1,1,1125,36,98.0,strict,1.0
6868378,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,187.0,,90.0,1,0,2,365,6,97.0,strict,6.0
7249508,1,98101,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,300.0,60.0,2,1,2,1125,12,95.0,strict,1.0
7544337,0,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,,20.0,1,1,2,1125,4,90.0,strict,2.0
19623,0,98121,Apartment,Entire home/apt,6,,2.0,3.0,Real Bed,186.0,,107.0,1,0,2,1825,38,89.0,strict,6.0
4210585,0,98101,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,171.0,,99.0,1,0,2,1125,6,97.0,strict,3.0
5784320,0,98101,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,181.0,,99.0,1,0,2,1125,9,96.0,strict,3.0
7347229,1,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,149.0,200.0,55.0,1,0,2,1125,18,98.0,strict,2.0
4676275,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,270.0,,120.0,1,1,1,1125,1,80.0,strict,3.0
2489283,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,195.0,,113.0,1,0,2,365,10,100.0,strict,6.0
277416,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,149.0,100.0,88.0,1,0,2,365,37,97.0,strict,3.0
7699356,0,98121,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,500.0,25.0,1,0,3,1125,2,90.0,moderate,2.0
5847934,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,230.0,,209.0,1,0,2,1125,10,98.0,strict,5.0
9886971,1,98109,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,183.0,300.0,60.0,2,1,2,1125,0,,strict,3.0
5446180,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,165.0,,99.0,1,0,2,1125,5,96.0,strict,3.0
4242626,0,98121,Apartment,Entire home/apt,8,2.0,3.0,5.0,Real Bed,335.0,,229.0,1,0,3,1125,3,100.0,strict,5.0
3226793,0,98121,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,75.0,,10.0,1,1,2,60,5,84.0,moderate,3.0
23430,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,107.0,,96.0,1,0,2,365,22,96.0,strict,6.0
2186330,0,98101,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,167.0,,99.0,1,0,2,1125,22,90.0,strict,3.0
9477204,0,98121,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,225.0,,,1,0,1,1125,0,,flexible,1.0
5683765,0,98121,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,120.0,,149.0,1,0,2,1125,1,80.0,strict,5.0
9900319,0,98121,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,110.0,,100.0,1,0,1,1125,0,,moderate,1.0
5691933,0,98101,Apartment,Entire home/apt,8,2.0,3.0,5.0,Real Bed,425.0,,229.0,1,0,3,1125,2,90.0,strict,5.0
8829472,1,98121,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,139.0,200.0,60.0,2,1,2,1125,5,100.0,strict,3.0
5183938,1,98121,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,149.0,300.0,60.0,2,1,2,1125,48,97.0,strict,3.0
224763,0,98121,Apartment,Entire home/apt,4,,1.0,1.0,Real Bed,149.0,100.0,88.0,1,0,1,365,27,93.0,strict,3.0
4520179,1,98121,Apartment,Entire home/apt,3,1.5,1.0,2.0,Real Bed,130.0,450.0,90.0,2,1,2,1125,12,95.0,strict,2.0
9263252,0,98121,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,115.0,300.0,50.0,2,1,1,1125,1,100.0,strict,4.0
284813,0,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,159.0,300.0,95.0,2,1,2,180,28,95.0,strict,5.0
4402880,0,98121,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,120.0,,149.0,1,0,2,1125,2,90.0,strict,5.0
2660384,0,98121,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,100.0,95.0,45.0,2,1,1,14,123,90.0,moderate,2.0
6973790,0,98121,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,,75.0,1,0,1,1125,11,98.0,strict,4.0
7116795,0,98121,Condominium,Entire home/apt,5,1.5,2.0,2.0,Real Bed,169.0,500.0,125.0,2,1,3,30,16,90.0,strict,1.0
9910189,0,98101,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,250.0,35.0,1,0,3,1125,0,,flexible,1.0
6854552,1,98101,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,170.0,300.0,60.0,2,1,2,1125,27,99.0,strict,1.0
1857141,0,98121,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,115.0,,,2,0,1,1125,44,94.0,flexible,3.0
8668410,0,98121,Apartment,Entire home/apt,7,2.0,3.0,3.0,Real Bed,112.0,,109.0,1,0,2,1125,2,100.0,strict,3.0
8517235,0,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,300.0,,1,0,2,1125,1,80.0,flexible,1.0
4311244,0,98101,Apartment,Entire home/apt,6,2.0,2.0,4.0,Real Bed,239.0,,209.0,1,0,3,1125,1,100.0,strict,5.0
7616008,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,135.0,100.0,50.0,2,1,2,30,21,96.0,strict,2.0
4776823,0,98121,Loft,Entire home/apt,4,1.0,0.0,2.0,Real Bed,125.0,150.0,45.0,2,1,1,15,67,94.0,strict,2.0
8082659,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,150.0,,50.0,1,0,1,30,17,99.0,flexible,7.0
808134,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,197.0,,113.0,1,0,2,365,5,95.0,strict,6.0
8984454,0,98109,Condominium,Entire home/apt,2,0.5,0.0,1.0,Real Bed,79.0,300.0,85.0,1,0,1,1125,0,,flexible,3.0
6403878,0,98121,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,106.0,200.0,61.0,3,1,2,15,23,82.0,moderate,1.0
8427254,0,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,139.0,300.0,50.0,2,1,1,1125,0,,strict,4.0
529090,0,98121,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,150.0,,,1,1,2,1125,95,93.0,moderate,4.0
2392869,1,98101,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,149.0,300.0,60.0,2,1,2,1125,95,93.0,strict,3.0
5289293,0,98121,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,115.0,150.0,45.0,2,1,1,15,37,93.0,strict,2.0
4783585,1,98121,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,175.0,250.0,95.0,1,0,2,365,24,97.0,strict,2.0
286080,0,98121,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,175.0,,113.0,1,0,2,365,26,93.0,strict,6.0
1601714,1,98102,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,124.0,300.0,50.0,2,1,14,1125,35,90.0,strict,3.0
9474025,0,98121,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,65.0,,,1,0,1,1125,0,,flexible,2.0
5459895,0,98121,Apartment,Entire home/apt,5,1.0,2.0,4.0,Real Bed,229.0,,120.0,1,1,1,1125,1,80.0,strict,2.0
7360078,0,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,125.0,,40.0,1,1,1,1125,12,95.0,moderate,1.0
8843162,0,98121,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,40.0,,,1,0,1,1125,2,90.0,flexible,4.0
8409750,0,98121,Condominium,Entire home/apt,6,1.0,2.0,2.0,Real Bed,183.0,150.0,100.0,1,0,2,1125,7,100.0,strict,1.0
6033201,1,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,169.0,150.0,30.0,2,1,2,6,15,99.0,flexible,4.0
5058302,1,98121,Condominium,Entire home/apt,5,1.0,1.0,3.0,Real Bed,155.0,250.0,85.0,1,0,2,365,23,90.0,strict,2.0
4264056,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,,10.0,0,0,2,1125,65,79.0,strict,2.0
1707064,1,98121,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,89.0,,35.0,2,1,1,14,168,96.0,strict,7.0
8236094,0,98121,Apartment,Shared room,4,1.0,1.0,2.0,Real Bed,35.0,100.0,10.0,1,1,2,1125,2,100.0,flexible,1.0
8072907,0,98121,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,115.0,100.0,45.0,2,0,2,6,12,90.0,strict,1.0
4082986,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,115.0,99.0,38.0,2,1,2,99,115,95.0,flexible,2.0
9138600,0,98101,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,165.0,150.0,65.0,2,0,2,1125,4,95.0,moderate,4.0
7922197,0,98121,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,115.0,300.0,50.0,1,1,1,1125,22,96.0,strict,4.0
10235014,0,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,250.0,,,1,0,1,1125,0,,flexible,
4190689,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,166.0,,159.0,1,0,3,1125,0,,strict,5.0
3033913,0,98121,Condominium,Entire home/apt,6,1.0,1.0,3.0,Real Bed,105.0,150.0,45.0,2,1,1,90,25,90.0,strict,2.0
6362918,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,145.0,100.0,50.0,2,1,2,30,45,95.0,strict,2.0
2935486,0,98121,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,250.0,300.0,25.0,4,1,1,1125,68,94.0,moderate,2.0
9031119,1,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,139.0,200.0,60.0,2,1,2,1125,1,100.0,strict,3.0
5270886,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,82.0,,75.0,1,0,1,1125,11,98.0,strict,4.0
59838,0,98121,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,147.0,,107.0,1,0,2,365,70,88.0,strict,6.0
7727428,0,98121,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,,,1,0,1,1125,0,,flexible,1.0
59708,0,98121,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,187.0,,96.0,1,0,2,365,6,90.0,strict,6.0
1476298,0,98121,Apartment,Entire home/apt,2,1.0,,1.0,Real Bed,80.0,,30.0,2,1,1,1125,170,94.0,strict,5.0
6850007,0,98121,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,130.0,,,1,0,1,1125,0,,flexible,5.0
8922554,0,98101,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,,30.0,1,0,3,1125,1,80.0,flexible,4.0
7440415,0,98121,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100.0,,50.0,2,1,6,100000,2,90.0,strict,1.0
6490091,1,98121,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,95.0,250.0,35.0,2,1,1,1125,1,100.0,flexible,1.0
9311687,0,98121,Apartment,Private room,1,1.0,1.0,1.0,Futon,68.0,,20.0,1,0,1,1125,9,87.0,strict,1.0
8103365,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,150.0,,35.0,1,0,3,15,1,80.0,moderate,2.0
631445,1,98121,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,165.0,,75.0,3,0,2,1125,38,94.0,strict,4.0
6545773,0,98121,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,117.0,,,1,0,6,23,2,100.0,strict,5.0
